030262010261001; 90.0; 91.1; 99.4; 92.4; 96.9;102.9;     ;     ; 73.7; 70.4;     ;     ; 68.4; 66.3;     ;     ; 97.3; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262010262001; 91.8; 91.1; 99.4; 99.6; 96.9;102.9;     ;     ; 73.7; 70.4;     ;     ; 68.4; 66.3;     ;     ; 97.3; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262020260002;     ; 96.7; 99.4;     ; 97.7;102.9; 76.2;     ; 76.2; 70.4; 71.4;     ; 71.4; 66.3; 96.6;     ; 96.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262020261001; 99.1; 96.7; 99.4; 98.1; 97.7;102.9;     ;     ; 76.2; 70.4;     ;     ; 71.4; 66.3;     ;     ; 96.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262020262001; 94.9; 96.7; 99.4; 97.4; 97.7;102.9;     ;     ; 76.2; 70.4;     ;     ; 71.4; 66.3;     ;     ; 96.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262030260001;     ; 91.6; 99.4;     ; 94.2;102.9; 65.3;     ; 65.3; 70.4; 60.2;     ; 60.2; 66.3; 87.6;     ; 87.6; 87.4; 29.8; 59.5;  0.0; 90.8; 88.8; 85.0;N;N;N;N;
030262030261002; 89.6; 91.6; 99.4; 94.6; 94.2;102.9;     ;     ; 65.3; 70.4;     ;     ; 60.2; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262030262004;     ; 91.6; 99.4;     ; 94.2;102.9;     ;     ; 65.3; 70.4;     ;     ; 60.2; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262030262008;100.9; 91.6; 99.4; 92.6; 94.2;102.9;     ;     ; 65.3; 70.4;     ;     ; 60.2; 66.3;     ;     ; 87.6; 87.4;     ; 50.0;  0.0; 90.8; 88.8; 85.0;N;N;N;N;
030262040260002;     ; 90.2; 99.4;     ; 93.7;102.9; 67.9;     ; 67.9; 70.4; 67.9;     ; 67.9; 66.3; 83.8;     ; 83.8; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
